Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
0,1,1,0,0,0,0,1,3,36,112500,38,2,4,4,1,1,15,0
1,1,1,0,1,1,0,1,3,60,450000,49,1,0,4,1,1,3,0
0,0,1,0,1,0,1,0,2,15,45000,56,0,1,4,1,1,12,0
0,0,1,0,0,0,0,1,3,8,270000,27,1,4,4,1,1,10,0
0,0,1,0,0,1,1,0,2,46,157500,65,0,1,4,1,1,12,0
1,1,1,0,1,1,0,0,2,44,112500,62,2,4,4,1,1,9,1
0,0,1,0,0,0,0,1,3,6,360000,28,3,4,4,1,1,10,0
0,1,1,0,0,0,1,0,2,39,81000,55,0,1,1,1,1,12,1
1,1,1,0,1,0,0,0,2,12,243000,37,6,0,4,1,1,8,0
0,0,0,0,0,1,0,0,1,56,94500,60,2,4,4,4,4,15,0
0,1,1,0,0,1,0,2,4,23,270000,34,1,4,4,0,1,3,0
0,0,0,0,0,0,0,0,1,32,135000,46,18,4,4,3,1,12,0
0,0,0,0,0,0,1,0,2,60,157500,62,0,1,4,1,1,12,0
0,1,1,0,0,0,0,1,3,8,270000,37,7,0,4,1,1,10,0
1,1,1,0,0,0,0,0,2,44,337500,40,3,0,4,1,1,15,0
1,1,1,0,0,1,0,0,2,6,202500,31,2,4,4,1,1,8,0
0,0,0,0,0,1,0,0,2,7,256500,30,7,0,1,1,1,5,0
0,0,1,0,0,0,0,1,3,27,135000,37,7,0,4,1,1,18,0
1,1,1,0,0,1,0,0,2,45,126000,49,9,4,1,1,1,15,0
0,0,1,1,0,0,0,0,1,3,67500,36,2,4,4,2,2,15,0
1,1,1,0,0,0,0,0,1,33,225000,49,4,0,4,3,1,4,1
1,1,0,0,0,0,0,1,3,25,270000,41,9,4,2,1,1,10,0
1,0,1,0,0,0,1,0,2,20,135000,60,0,1,4,1,1,12,0
0,0,1,1,0,0,0,0,1,10,121500,30,10,0,1,3,4,15,0
0,0,1,0,0,0,0,0,2,32,90000,54,0,4,4,1,1,11,1
0,1,1,0,0,1,0,0,2,47,157500,29,5,4,4,1,1,15,0
0,1,1,0,1,1,0,0,2,48,135000,32,0,4,4,1,1,15,1
1,1,1,0,0,0,0,2,4,10,99000,45,8,2,4,1,5,4,0
0,0,1,0,0,1,0,0,2,43,292500,45,2,4,4,0,1,15,0
0,0,1,0,1,0,0,1,3,14,135000,47,20,4,0,0,1,12,1
0,0,1,0,0,0,1,0,2,26,315000,55,0,1,4,1,2,12,0
0,0,1,0,0,0,1,1,3,37,33300,62,0,1,4,1,1,12,1
1,1,1,0,0,0,0,2,3,7,697500,38,14,0,1,2,1,15,0
0,0,1,0,0,0,0,0,2,49,135000,50,14,0,4,1,1,15,0
0,0,1,0,0,0,0,0,2,15,202500,51,2,0,4,1,2,8,0
1,0,1,0,0,0,0,0,1,18,135000,34,14,4,4,3,1,8,0
1,1,1,0,0,0,0,1,3,25,112500,46,0,4,4,1,1,4,1
0,0,1,0,0,0,0,0,1,47,202500,55,14,4,4,4,1,3,0
0,0,1,0,0,0,1,1,3,2,198000,50,0,1,4,1,1,12,0
0,0,1,0,1,0,0,1,3,8,675000,43,3,0,1,1,1,15,0
0,0,1,0,1,0,1,0,1,30,101250,60,0,1,4,4,1,12,0
0,0,1,0,1,0,0,1,3,36,166500,55,21,4,4,1,1,12,0
0,1,1,0,0,0,0,0,2,45,292500,52,12,4,1,1,1,12,0
1,0,1,0,1,0,0,1,3,21,112500,49,0,0,4,1,1,8,0
0,0,1,0,1,0,1,0,2,53,90000,61,0,1,3,1,1,12,0
1,1,1,1,1,0,0,1,3,53,675000,44,12,4,1,1,1,10,0
0,0,0,0,0,0,1,0,1,38,54000,56,0,1,4,2,1,12,1
0,1,1,1,1,0,0,0,2,54,90000,51,2,4,4,1,1,2,1
0,0,0,0,0,0,1,0,2,39,58500,57,0,1,4,1,1,12,0
0,0,0,0,0,0,0,0,1,41,180000,27,6,0,4,3,1,2,0
1,1,1,0,1,0,0,0,2,25,112500,41,6,0,4,1,1,15,0
0,0,0,0,0,0,0,0,1,19,225000,28,4,2,1,3,5,3,1
0,0,0,0,1,0,0,0,1,27,225000,35,11,4,1,2,1,8,0
0,1,1,0,0,0,0,0,2,51,675000,51,2,0,4,0,1,12,0
1,0,1,0,0,0,1,0,2,33,171000,51,0,1,1,0,1,12,1
1,1,1,0,0,0,0,1,3,26,225000,37,3,4,4,1,1,4,0
1,1,1,0,1,0,0,1,3,10,225000,34,6,2,1,1,1,3,0
1,1,0,0,0,0,0,0,1,13,310500,27,1,4,1,3,1,8,0
0,0,1,0,0,0,0,2,4,43,112500,29,0,4,1,0,1,15,1
0,0,1,0,0,0,0,1,3,52,225000,29,6,4,1,0,1,15,1
0,0,1,0,0,0,0,1,3,29,67500,34,4,0,1,1,1,8,0
0,0,1,0,0,0,1,0,2,41,135000,62,0,1,1,1,1,12,1
0,0,1,0,0,0,0,0,2,38,157500,50,18,4,4,1,1,10,0
0,0,0,0,0,0,0,0,1,9,135000,52,2,4,4,3,1,15,0
0,0,0,0,0,0,0,0,1,32,135000,31,5,4,2,3,4,0,1
0,1,1,0,0,0,0,1,3,53,270000,39,12,4,4,1,1,8,0
1,1,1,0,0,0,0,0,1,43,110250,38,15,4,1,3,1,12,0
0,0,1,0,0,0,0,1,3,56,157500,42,1,4,4,1,1,2,0
0,0,1,0,0,0,1,2,4,28,135000,60,0,1,4,1,1,12,0
0,1,1,0,0,1,0,1,3,4,180000,32,0,0,1,1,1,3,0
0,0,1,0,0,1,0,0,1,36,90000,41,3,4,1,3,1,3,0
1,0,0,0,0,1,0,1,3,14,472500,24,2,0,1,1,5,12,0
1,0,1,0,0,0,0,0,2,2,270000,46,0,4,4,1,1,8,0
0,0,1,0,0,0,0,0,2,51,90000,48,10,2,1,1,1,2,0
1,1,1,0,0,0,0,3,5,50,270000,41,1,4,1,1,1,12,0
1,0,1,0,0,0,0,0,2,11,112500,40,4,4,4,0,1,8,0
0,1,1,0,0,0,0,0,2,7,315000,38,5,4,4,0,1,15,1
0,0,0,1,1,0,0,0,2,17,67500,31,2,4,4,1,2,12,0
1,1,0,0,0,0,0,0,2,23,225000,54,18,4,4,1,1,8,0
0,0,1,0,0,0,0,2,4,2,67500,36,0,2,2,1,5,3,0
1,0,1,0,0,0,0,0,2,20,270000,50,20,0,4,1,1,4,0
0,0,1,0,0,1,0,0,2,36,247500,60,1,4,1,1,1,10,0
0,0,1,0,0,0,0,1,3,29,121500,30,2,4,1,1,1,12,0
0,0,1,0,0,0,1,0,1,10,189000,59,0,1,2,4,1,12,0
0,0,1,1,1,0,0,0,2,53,270000,54,10,4,4,1,1,13,0
0,1,1,0,1,0,1,0,2,16,225000,60,0,1,4,1,1,12,0
0,0,1,0,0,0,0,0,1,51,126000,51,6,0,1,3,1,15,0
1,0,1,0,0,0,0,1,3,28,270000,46,1,2,4,1,1,8,0
1,0,1,0,0,0,0,1,3,33,135000,26,3,4,4,1,1,4,0
0,0,1,1,1,0,0,0,2,23,121500,36,14,4,4,1,5,3,1
0,0,1,0,0,0,0,0,2,16,196650,58,7,0,4,1,1,1,0
0,0,1,0,1,0,1,0,2,20,202500,57,0,1,1,1,1,12,0
0,0,1,1,1,0,0,0,2,8,81000,52,2,4,4,1,1,15,0
0,1,0,0,0,0,0,1,3,29,225000,31,2,4,1,0,1,3,0
0,1,1,0,0,0,0,1,3,9,166500,32,1,4,1,1,1,3,0
0,0,1,0,0,0,0,0,2,7,90000,22,1,0,4,1,1,3,0
0,0,1,0,1,0,1,0,2,8,157500,55,0,1,4,1,1,12,1
1,0,1,0,1,1,0,1,3,15,135000,28,3,4,4,1,1,8,1
0,0,1,0,1,1,0,0,2,46,135000,32,6,4,4,1,1,2,1
1,1,1,0,0,0,0,0,2,14,135000,29,4,0,4,0,5,8,0
1,0,1,0,1,0,0,0,1,3,135000,29,1,4,4,3,1,15,0
0,0,1,0,0,0,0,1,3,9,157500,43,5,4,4,1,2,15,1
0,0,1,0,0,0,0,1,3,22,157500,41,7,4,4,1,1,12,0
1,1,1,0,0,0,0,4,6,24,292500,38,1,4,4,1,1,8,0
0,0,1,0,0,0,1,0,2,36,202500,57,0,1,4,1,1,12,0
0,0,1,0,1,0,0,0,2,23,144000,49,27,2,4,1,1,6,0
0,0,0,0,0,1,0,0,2,53,202500,52,13,4,1,1,1,3,0
0,0,1,0,0,0,1,0,1,53,112500,60,0,1,1,4,1,12,0
1,1,1,0,0,0,0,0,2,8,135000,35,6,4,4,1,5,8,0
1,0,1,0,0,0,1,0,2,16,67500,62,0,1,4,1,1,12,0
0,1,0,0,0,0,0,1,3,4,306000,25,4,4,1,1,1,12,0
0,0,1,0,0,0,0,0,2,59,202500,57,4,0,4,1,1,11,0
0,0,1,0,0,0,0,1,3,4,202500,39,2,0,4,1,1,15,0
1,1,1,0,0,0,0,1,2,27,202500,32,1,0,4,2,1,4,0
1,0,1,0,0,0,0,0,2,51,135000,49,1,4,4,1,1,4,0
1,1,1,1,1,0,0,0,2,27,360000,27,0,4,2,1,1,15,0
0,0,0,0,0,0,0,0,2,8,76500,41,13,4,4,1,1,12,1
0,0,1,0,1,1,0,2,4,59,126000,34,13,4,1,1,1,6,0
1,0,0,0,0,0,0,0,2,22,270000,26,4,2,2,1,1,12,0
0,0,0,0,0,0,0,1,3,14,40500,35,5,2,4,1,4,2,0
0,1,1,1,0,0,0,0,1,18,247500,53,3,4,2,2,1,0,0
0,0,1,0,0,0,1,0,2,26,112500,59,0,1,4,1,1,12,0
1,1,1,0,1,0,0,1,3,7,306000,52,3,0,4,1,1,10,0
0,1,1,0,1,0,1,0,2,29,360000,58,0,1,1,1,1,12,0
0,0,1,0,1,0,0,0,2,31,225000,52,6,2,1,1,1,12,0
1,1,1,0,0,0,0,1,3,40,189000,46,4,0,4,1,2,15,0
0,1,1,0,0,0,0,0,2,24,270000,30,6,4,2,1,1,12,0
0,0,1,0,0,0,0,0,2,9,99000,41,1,4,4,0,1,2,0
0,1,1,0,0,0,0,3,5,13,126000,41,0,4,1,1,1,10,0
0,1,1,0,0,1,1,0,1,54,225000,60,0,1,4,4,1,12,1
1,0,1,0,0,0,0,0,2,51,157500,32,8,4,1,1,1,12,0
0,0,1,0,0,0,0,0,2,23,112500,58,1,0,4,1,1,11,1
0,0,1,0,1,0,1,0,2,17,112500,36,0,1,4,1,1,12,1
0,1,1,0,0,0,1,0,2,10,144000,62,0,1,4,1,1,12,0
0,0,1,0,0,1,0,0,2,58,292500,34,14,4,1,0,1,10,0
1,1,1,0,0,0,0,1,3,36,270000,36,3,4,4,1,1,9,0
1,0,1,1,0,0,0,1,3,59,225000,37,1,4,4,1,1,8,0
1,0,1,0,0,0,0,0,1,29,202500,51,10,0,4,2,1,1,0
1,1,1,0,0,0,0,1,3,24,225000,36,0,4,2,1,1,10,0
1,1,1,0,1,0,0,2,4,2,337500,33,4,4,2,1,1,8,0
0,0,1,0,1,1,0,1,2,1,180000,50,5,0,4,2,1,3,0
0,1,1,1,0,0,0,1,3,44,112500,41,9,4,4,1,1,15,0
0,0,1,0,0,1,0,2,4,11,202500,36,14,4,3,1,1,8,0
0,0,1,0,0,1,0,1,3,22,243000,39,16,4,1,1,1,3,0
0,1,1,0,1,0,0,0,2,54,180000,46,8,0,4,1,1,15,0
0,1,1,0,0,0,0,1,3,47,630000,48,1,4,4,1,1,12,0
0,1,1,0,0,1,0,1,3,39,180000,46,3,0,4,1,1,1,0
0,0,1,0,0,0,0,0,1,7,135000,36,4,0,1,4,1,15,0
0,0,1,0,0,0,1,0,1,25,189000,57,0,1,4,4,1,12,0
0,0,1,0,0,1,0,1,3,29,112500,28,7,4,4,1,1,3,0
0,0,1,0,0,0,0,0,2,16,171000,30,1,4,2,1,1,6,0
0,1,1,0,1,1,0,0,2,31,432000,34,3,0,2,1,1,10,0
0,0,0,0,0,0,0,0,2,41,112500,46,2,0,4,1,5,12,0
0,0,1,0,0,0,0,1,3,11,67500,34,1,4,1,1,1,6,0
0,0,1,0,0,0,0,0,2,39,292500,39,4,0,1,0,1,8,0
0,1,1,0,0,0,0,2,4,45,157500,41,18,4,4,1,1,6,0
0,0,1,0,0,0,0,0,2,27,225000,33,0,0,4,1,1,3,0
1,0,1,0,0,0,0,0,1,2,157500,30,1,4,4,3,1,8,0
0,0,1,0,0,0,0,0,2,6,112500,50,1,4,4,1,1,8,0
0,1,1,0,1,1,0,1,3,42,67500,31,4,4,4,1,1,2,0
0,0,1,0,0,0,0,0,2,42,162000,47,12,4,1,1,1,11,0
1,0,1,0,0,0,0,0,2,18,270000,42,4,0,1,1,1,6,0
0,0,1,0,0,0,0,0,2,16,166500,36,5,4,2,1,1,8,0
0,1,1,0,0,0,0,1,3,18,157500,32,5,0,4,1,1,0,0
0,0,1,0,0,1,1,0,2,58,157500,55,0,1,4,1,1,12,0
0,0,1,1,0,0,0,1,3,22,90000,24,0,4,4,0,1,11,0
0,0,1,0,0,0,0,1,3,1,135000,27,0,4,4,0,5,12,0
0,0,1,0,0,0,0,1,3,38,157500,32,5,4,4,0,1,15,0
0,0,1,0,0,1,0,0,2,14,180000,30,4,0,1,1,1,8,1
0,1,1,0,1,1,0,1,2,47,315000,49,1,2,1,4,1,12,0
1,1,0,0,0,0,0,0,1,1,171000,26,0,4,4,3,4,8,0
1,0,1,0,0,0,0,2,4,24,135000,37,7,4,4,1,1,8,0
1,1,0,0,1,0,0,2,4,32,112500,35,0,4,4,1,1,8,1
0,1,1,0,0,0,0,0,2,60,135000,46,3,0,1,1,1,10,0
0,0,1,0,0,0,1,0,2,55,328500,57,0,1,4,0,1,12,0
1,1,1,0,0,0,0,0,2,26,225000,28,3,4,4,1,1,8,0
1,1,1,0,1,0,1,0,2,23,148500,62,0,1,4,1,1,12,1
0,1,0,0,1,0,1,1,3,52,76500,59,0,1,4,1,2,12,0
0,0,1,0,1,0,0,0,2,15,135000,35,4,4,1,1,1,3,0
0,1,1,1,1,0,0,2,3,7,135000,55,14,4,1,2,1,15,0
0,0,1,0,0,0,1,0,2,16,67500,60,0,1,1,1,1,12,0
0,1,1,0,0,0,0,0,2,19,445500,34,1,0,1,1,1,10,0
0,0,1,0,0,0,0,0,1,36,67500,24,5,4,4,3,5,6,0
0,1,1,0,0,0,0,0,2,0,76500,48,11,4,1,1,1,12,0
0,0,0,0,0,0,0,1,3,4,103500,32,3,4,4,1,1,15,0
0,0,0,0,0,1,0,1,2,16,180000,35,5,4,4,3,4,12,0
1,0,1,0,0,0,1,0,2,28,315000,55,0,1,4,1,1,12,0
1,1,1,0,0,0,0,1,3,33,225000,30,11,4,4,1,1,8,0
1,1,1,0,0,0,0,0,2,3,135000,25,2,4,1,1,1,15,0
1,0,1,0,0,1,0,0,2,14,90000,51,4,0,4,1,1,12,0
0,0,1,0,0,0,0,0,2,40,257625,38,1,0,4,0,1,8,0
1,0,1,0,0,0,0,0,1,8,157500,55,2,4,4,3,1,8,0
1,1,1,0,0,0,0,0,1,0,112500,27,4,4,4,3,1,12,0
1,1,1,1,0,1,0,1,3,19,315000,40,8,0,4,1,1,17,0
1,0,1,0,1,0,1,0,2,39,143100,62,0,1,4,1,1,12,0
1,0,1,0,0,1,0,0,2,24,180000,27,3,4,4,1,1,15,0
0,1,0,0,0,1,0,1,2,17,225000,32,4,0,4,2,1,3,0
1,1,1,1,1,0,0,0,2,34,135000,40,22,4,4,1,3,4,0
1,0,1,0,0,0,0,0,1,14,202500,35,11,4,1,3,1,12,0
0,0,1,0,0,1,0,0,2,39,58500,40,13,4,4,1,1,8,0
0,0,1,0,1,0,1,0,2,52,180000,55,0,1,1,1,1,12,0
0,0,1,0,1,0,0,0,2,5,216000,31,10,4,1,1,5,3,1
0,0,1,1,0,0,0,0,2,29,90000,53,3,4,4,1,1,15,0
0,0,1,1,1,0,0,0,2,36,90000,52,4,4,4,1,1,12,0
0,1,1,1,1,1,0,0,2,32,202500,43,11,0,2,1,1,0,0
0,0,1,0,1,0,1,0,1,48,76500,60,0,1,4,3,1,12,0
0,0,0,0,0,0,0,0,1,43,94500,48,7,4,4,3,4,17,0
0,0,1,1,1,1,0,1,2,19,112500,49,15,4,4,3,1,6,0
1,1,1,0,0,0,0,1,3,31,135000,26,0,4,1,1,1,3,0
1,0,1,0,0,0,0,0,2,42,315000,53,3,4,4,1,1,8,0
0,0,1,0,0,1,0,0,2,20,135000,27,4,0,1,0,1,12,0
0,0,1,0,0,0,1,0,1,48,135000,59,0,1,1,3,1,12,0
1,1,0,0,0,0,0,2,4,39,207000,36,2,0,4,1,1,15,0
0,0,1,0,0,0,1,0,2,37,126000,56,0,1,4,1,1,12,0
0,0,1,0,0,0,0,0,1,44,207000,53,5,0,4,3,1,15,0
0,0,1,0,0,0,0,0,2,21,180000,36,4,4,4,1,1,15,0
0,1,1,0,1,1,0,2,4,22,180000,32,7,0,1,1,1,12,0
0,0,1,0,1,0,1,0,1,12,288000,59,0,1,4,2,1,12,0
0,0,0,0,0,0,0,1,3,21,112500,32,7,4,4,1,1,15,0
1,0,0,0,1,0,0,0,2,55,45000,36,2,4,3,1,1,9,0
0,0,0,0,0,0,0,0,1,36,135000,54,0,4,4,3,2,2,0
0,0,0,0,0,0,0,1,2,48,135000,41,21,0,4,2,1,6,0
0,1,1,0,0,0,0,1,3,30,94500,54,18,4,4,1,1,10,0
1,1,1,0,0,1,0,3,5,5,135000,32,2,4,4,1,1,8,0
1,1,0,1,0,0,0,0,2,24,112500,52,6,0,4,1,1,4,1
1,0,1,0,1,0,0,1,3,30,202500,38,0,0,4,1,1,4,0
0,0,1,0,1,1,0,0,1,12,315000,33,10,4,1,2,5,12,0
1,0,1,1,1,0,0,0,2,44,180000,52,9,0,4,1,1,17,1
0,0,1,0,0,0,1,0,1,45,180000,64,0,1,4,3,1,12,0
0,0,1,0,0,0,0,1,3,5,54000,42,0,4,4,1,1,12,0
0,1,1,0,0,0,0,1,2,51,180000,39,16,0,4,2,1,8,0
0,0,1,0,0,1,0,0,2,25,202500,41,22,4,4,1,1,6,0
0,0,1,0,0,0,0,1,3,26,157500,43,4,4,4,1,1,12,0
1,1,1,0,0,0,1,0,2,49,131400,64,0,1,4,1,1,12,0
0,0,0,0,0,0,0,0,1,54,166500,57,38,4,4,3,3,3,0
0,1,1,0,1,0,0,0,2,20,202500,48,5,4,4,1,1,15,0
1,1,0,0,0,1,0,0,1,37,225000,29,0,0,1,3,1,10,0
0,0,0,0,0,0,0,1,3,16,157500,41,9,4,4,0,1,2,0
1,1,1,0,0,0,0,0,1,32,157500,31,4,0,4,3,1,4,0
0,0,1,0,0,0,0,0,1,28,90000,52,9,4,4,2,1,12,0
0,1,1,1,1,0,0,2,4,14,189000,29,7,4,4,1,1,15,0
1,1,0,0,0,0,0,1,3,15,270000,31,3,0,1,1,1,10,0
1,1,1,0,0,1,0,0,2,31,256500,58,4,0,1,1,1,3,0
1,0,1,0,0,0,0,0,1,13,135000,26,0,4,4,3,1,12,0
0,1,1,0,0,0,0,1,3,11,202500,44,9,2,1,1,1,3,0
0,0,1,0,0,0,1,0,1,12,67500,64,0,1,4,4,1,12,0
0,0,1,0,0,0,0,1,2,13,234000,56,22,4,4,3,1,3,0
0,0,1,0,1,0,1,0,1,31,54000,62,0,1,4,4,1,12,0
1,1,0,0,0,0,0,0,2,33,270000,30,9,4,2,1,1,8,0
0,1,1,0,1,0,0,0,2,53,117000,48,11,4,4,1,2,15,0
0,0,1,1,1,0,0,0,1,8,225000,59,32,0,1,4,1,8,0
1,1,1,1,0,0,0,0,2,34,202500,23,0,4,4,1,1,15,1
0,0,1,0,1,0,1,0,2,47,153000,59,0,1,1,1,1,12,0
0,1,1,0,0,1,0,1,3,17,157500,29,1,4,1,1,5,6,0
0,0,1,1,1,0,0,0,2,50,180000,52,3,4,4,1,1,2,0
0,0,1,0,0,0,0,0,2,59,90000,45,1,4,4,0,1,8,0
0,0,1,0,0,0,1,0,2,16,67500,58,0,1,4,1,1,12,0
0,1,1,0,1,1,0,1,3,3,157500,31,2,4,4,1,1,15,0
0,1,1,0,0,0,0,0,2,3,270000,49,23,0,4,1,1,8,0
1,1,1,0,1,0,0,0,2,15,225000,29,4,0,4,1,1,15,0
0,0,1,0,1,0,0,0,2,31,180000,43,11,0,4,1,1,15,0
0,0,0,0,0,1,0,0,1,41,315000,48,5,4,4,2,1,3,0
1,1,1,0,0,1,0,1,3,26,144000,23,2,4,4,1,1,4,0
0,1,1,0,0,0,0,1,3,5,135000,38,0,4,4,1,1,17,0
1,1,1,0,0,0,0,0,2,27,405000,47,9,2,4,1,1,12,0
0,0,1,0,0,1,0,0,2,4,135000,35,4,4,2,1,1,12,1
1,0,1,0,0,0,1,0,1,14,112500,22,0,1,4,3,1,12,1
0,0,1,1,1,0,0,0,2,31,157500,46,8,4,4,1,1,12,0
1,1,0,0,0,0,0,1,3,19,405000,38,6,2,4,1,1,11,0
0,0,1,0,0,1,0,1,3,2,720000,45,6,0,1,1,1,10,0
0,0,1,0,0,0,1,0,1,6,112500,64,0,1,4,4,1,12,0
1,1,1,0,0,0,0,0,2,2,135000,42,2,4,4,1,1,4,0
0,0,1,0,1,0,1,0,1,44,225000,56,0,1,4,4,1,12,0
0,0,1,0,0,0,1,0,2,22,121500,64,0,1,4,1,1,12,0
1,0,1,0,0,0,0,0,2,39,225000,51,4,4,4,1,5,8,0
0,0,1,0,0,0,0,2,4,14,202500,29,8,4,1,1,1,6,0
1,0,1,0,0,0,0,0,2,18,202500,36,3,4,4,1,1,8,0
0,0,1,0,0,1,0,0,1,19,247500,32,5,0,1,3,1,3,1
0,0,1,0,1,1,0,0,2,57,112500,30,6,4,1,0,1,15,1
0,0,1,0,0,0,0,1,3,11,225000,35,3,4,1,1,1,15,0
1,1,1,0,0,0,0,0,2,8,225000,40,4,4,4,1,1,17,0
1,1,1,0,0,0,1,0,2,18,202500,59,0,1,1,1,1,12,0
1,0,1,0,0,0,0,0,1,8,202500,23,1,4,4,3,1,8,0
0,0,1,0,1,0,0,0,1,37,202500,48,27,4,4,3,1,3,0
0,0,1,1,1,1,0,1,3,16,144000,36,0,4,1,0,1,16,0
1,0,1,0,0,0,0,0,2,43,337500,36,14,4,1,1,1,10,0
0,0,1,1,1,0,0,1,3,16,112500,23,2,0,4,1,1,3,0
1,1,1,0,0,0,0,1,3,15,202500,27,2,4,4,1,1,8,0
1,1,1,0,0,1,0,0,2,26,202500,32,4,0,4,0,1,8,0
1,1,0,1,1,1,0,0,2,3,247500,33,6,2,1,1,5,3,0
0,0,1,0,1,0,0,0,1,5,157500,55,4,4,4,3,2,12,0
0,0,1,0,0,1,0,1,3,14,76500,30,3,4,4,1,1,11,0
1,1,1,0,0,0,0,1,3,53,135000,32,0,0,1,1,1,10,0
1,0,1,1,1,0,0,0,1,49,112500,49,5,4,4,3,1,15,0
0,0,1,0,1,0,1,0,1,39,202500,60,0,1,4,4,1,12,0
0,0,1,0,1,0,0,0,1,56,247500,37,3,0,4,3,1,13,1
0,0,0,0,0,0,0,1,2,17,157500,40,3,4,4,3,5,1,0
1,1,1,1,0,0,0,0,1,41,157500,27,5,0,4,3,2,8,0
0,0,1,0,0,1,0,1,3,16,315000,39,15,0,1,1,1,0,0
1,0,1,0,0,0,1,0,2,47,135000,63,0,1,4,1,1,12,0
1,1,1,0,1,0,1,0,2,10,315000,53,0,1,1,1,1,12,0
0,0,0,1,1,0,0,0,1,10,157500,39,1,4,4,2,5,15,0
0,0,1,0,0,0,0,0,1,13,112500,43,2,0,4,3,1,15,1
0,1,1,0,0,0,0,0,2,8,135000,29,8,4,2,0,1,8,1
0,0,1,0,1,0,1,0,2,43,112500,56,0,1,4,1,1,12,0
1,1,1,0,0,0,0,0,1,50,315000,38,14,4,4,3,1,4,0
1,0,1,0,0,0,0,0,2,39,157500,64,7,4,4,1,1,17,0
1,1,1,0,0,0,0,2,4,27,157500,41,1,4,4,1,1,4,0
1,1,0,0,0,0,0,3,5,60,360000,41,4,0,4,1,1,10,0
0,0,1,0,0,0,1,0,2,15,90000,58,0,1,4,1,1,12,0
0,0,1,0,0,1,0,0,2,6,180000,26,3,4,4,1,1,15,0
0,0,0,0,0,0,0,1,2,30,202500,29,8,0,4,2,1,15,0
0,0,0,0,0,1,0,0,2,26,112500,31,10,2,4,1,1,3,0
0,0,1,0,1,0,0,2,4,19,90000,37,1,4,4,1,5,11,0
0,1,1,0,0,0,1,0,2,25,225000,62,0,1,1,1,1,12,1
1,1,1,0,0,0,0,1,2,47,216000,35,3,4,1,4,1,10,0
0,0,0,0,0,0,0,0,1,46,112500,33,0,4,4,2,1,3,0
0,1,1,0,0,0,0,0,1,47,202500,32,4,4,1,4,1,10,0
0,0,1,0,0,1,0,1,3,37,180000,32,2,4,1,1,1,15,0
1,0,1,0,0,1,0,0,1,0,135000,21,1,0,4,3,4,15,0
0,0,1,0,1,1,0,0,1,13,261000,23,2,0,4,3,1,8,0
1,1,1,0,0,0,0,0,2,16,202500,47,4,4,4,1,1,3,0
1,0,1,0,0,0,0,0,1,49,180000,34,2,0,4,2,1,8,0
0,0,1,0,0,0,0,0,2,14,202500,51,23,4,1,1,1,10,0
0,0,0,0,1,1,0,0,1,13,202500,53,3,4,1,3,4,10,0
0,1,1,0,0,0,0,0,1,39,180000,45,15,4,1,3,1,3,0
0,0,1,0,0,0,0,0,1,12,67500,37,2,4,4,3,1,0,0
0,1,1,0,0,0,0,2,4,5,225000,38,9,0,1,1,1,13,0
1,1,1,0,0,0,0,1,2,24,315000,44,2,4,4,2,1,10,0
1,0,1,1,0,0,0,0,2,24,315000,36,7,4,2,1,1,8,1
0,0,1,0,0,1,0,0,2,33,126000,52,3,2,1,1,1,3,0
0,0,1,0,0,1,0,1,3,45,135000,29,6,0,4,0,1,12,0
1,0,0,0,0,0,0,0,2,28,189000,43,7,2,4,1,1,3,0
0,0,1,0,1,0,0,0,1,7,225000,33,7,4,1,3,1,10,0
0,1,1,0,0,0,1,0,2,8,144000,58,0,1,4,0,1,12,0
0,0,1,0,0,1,0,0,2,3,270000,25,0,4,1,1,1,8,0
1,1,1,0,0,0,0,2,4,40,315000,34,3,4,1,1,1,8,0
1,0,0,1,1,0,0,1,3,28,135000,31,0,4,3,1,1,9,0
0,1,0,0,1,1,0,0,1,50,202500,38,3,0,2,2,1,0,0
1,0,1,0,0,0,0,0,1,17,135000,22,2,4,2,3,5,2,0
1,1,1,1,0,0,0,0,2,32,112500,50,1,4,4,1,1,12,0
0,0,0,0,0,1,0,0,1,31,99000,41,0,0,4,2,1,15,0
0,1,1,0,0,0,0,3,5,4,135000,35,3,4,4,1,1,0,0
1,0,1,0,0,0,1,0,2,40,135000,52,0,1,4,1,1,12,0
0,0,1,0,0,0,0,0,2,3,315000,25,0,4,4,0,1,15,0
0,1,1,0,1,0,0,0,2,49,225000,51,32,4,2,1,1,10,0
0,0,1,0,1,0,1,0,2,10,76500,66,0,1,4,1,1,12,0
0,0,1,0,0,0,1,0,2,7,76500,65,0,1,1,1,1,12,0
0,0,1,1,1,0,0,0,1,49,180000,62,31,4,4,3,1,1,0
0,0,0,0,0,0,0,0,2,50,157500,37,5,4,4,1,1,15,1
0,0,1,0,0,0,1,0,1,29,99900,65,0,1,4,4,1,12,0
1,1,0,0,0,0,0,0,2,45,360000,31,6,4,4,1,1,13,0
0,0,1,0,0,0,0,0,2,56,144000,46,15,4,4,1,1,12,0
0,0,0,0,0,0,1,0,2,59,76500,57,0,1,1,1,1,12,0
0,0,1,0,0,0,1,0,1,47,157500,58,0,1,4,4,1,12,0
1,0,1,0,0,0,0,0,2,24,148500,51,13,4,4,1,1,8,0
